timestamp,value
2022-01-01 00:00:00,17.269
2022-01-01 00:15:00,15.417000000000002
2022-01-01 00:30:00,15.41
2022-01-01 00:45:00,13.382000000000001
2022-01-01 01:00:00,9.437999999999999
2022-01-01 01:15:00,6.626
2022-01-01 01:30:00,5.46
2022-01-01 01:45:00,4.514
2022-01-01 02:00:00,3.4199999999999995
2022-01-01 02:15:00,2.8070000000000004
2022-01-01 02:30:00,2.199
2022-01-01 02:45:00,2.1559999999999997
2022-01-01 03:00:00,5.11
2022-01-01 03:15:00,9.279
2022-01-01 03:30:00,3.9370000000000003
2022-01-01 03:45:00,2.2300000000000004
2022-01-01 04:00:00,2.492
2022-01-01 04:15:00,4.352
2022-01-01 04:30:00,4.693
2022-01-01 04:45:00,4.878
2022-01-01 05:00:00,4.5
2022-01-01 05:15:00,4.61
2022-01-01 05:30:00,4.848999999999999
2022-01-01 05:45:00,5.205
2022-01-01 06:00:00,1.617
2022-01-01 06:15:00,0.23299999999999998
2022-01-01 06:30:00,0.384
2022-01-01 06:45:00,0.742
2022-01-01 07:00:00,0.907
2022-01-01 07:15:00,0.38300000000000006
2022-01-01 07:30:00,0.34900000000000003
2022-01-01 07:45:00,1.491
2022-01-01 08:00:00,0.472
2022-01-01 08:15:00,0.46499999999999997
2022-01-01 08:30:00,0.5710000000000001
2022-01-01 08:45:00,0.657
2022-01-01 09:00:00,0.437
2022-01-01 09:15:00,0.894
2022-01-01 09:30:00,0.646
2022-01-01 09:45:00,0.9029999999999999
2022-01-01 10:00:00,1.2990000000000002
2022-01-01 10:15:00,1.1640000000000001
2022-01-01 10:30:00,1.1290000000000002
2022-01-01 10:45:00,1.0110000000000001
2022-01-01 11:00:00,1.074
2022-01-01 11:15:00,2.1310000000000002
2022-01-01 11:30:00,1.6110000000000002
2022-01-01 11:45:00,1.3610000000000002
2022-01-01 12:00:00,1.303
2022-01-01 12:15:00,1.7670000000000001
2022-01-01 12:30:00,1.701
2022-01-01 12:45:00,0.9930000000000001
2022-01-01 13:00:00,0.8550000000000001
2022-01-01 13:15:00,0.915
2022-01-01 13:30:00,1.0959999999999999
2022-01-01 13:45:00,1.014
2022-01-01 14:00:00,1.569
2022-01-01 14:15:00,0.8420000000000001
2022-01-01 14:30:00,0.8580000000000001
2022-01-01 14:45:00,0.8580000000000001
2022-01-01 15:00:00,1.01
2022-01-01 15:15:00,1.059
2022-01-01 15:30:00,1.141
2022-01-01 15:45:00,1.23
2022-01-01 16:00:00,0.971
2022-01-01 16:15:00,0.999
2022-01-01 16:30:00,1.045
2022-01-01 16:45:00,1.069
2022-01-01 17:00:00,1.011
2022-01-01 17:15:00,1.147
2022-01-01 17:30:00,1.227
2022-01-01 17:45:00,1.034
2022-01-01 18:00:00,1.144
2022-01-01 18:15:00,0.92
2022-01-01 18:30:00,0.5519999999999999
2022-01-01 18:45:00,0.509
2022-01-01 19:00:00,1.1239999999999999
2022-01-01 19:15:00,1.1019999999999999
2022-01-01 19:30:00,0.6559999999999999
2022-01-01 19:45:00,1.6219999999999999
2022-01-01 20:00:00,1.12
2022-01-01 20:15:00,0.6509999999999999
2022-01-01 20:30:00,0.5700000000000001
2022-01-01 20:45:00,0.546
2022-01-01 21:00:00,0.586
2022-01-01 21:15:00,0.534
2022-01-01 21:30:00,0.44399999999999995
2022-01-01 21:45:00,0.405
2022-01-01 22:00:00,19.071999999999996
2022-01-01 22:15:00,32.553
2022-01-01 22:30:00,32.326
2022-01-01 22:45:00,32.028
2022-01-01 23:00:00,32.062
2022-01-01 23:15:00,29.82
2022-01-01 23:30:00,26.42
2022-01-01 23:45:00,23.497
2022-01-02 00:00:00,20.810000000000002
2022-01-02 00:15:00,14.571
2022-01-02 00:30:00,11.031
2022-01-02 00:45:00,9.459999999999999
2022-01-02 01:00:00,8.472
2022-01-02 01:15:00,6.7589999999999995
2022-01-02 01:30:00,5.8420000000000005
2022-01-02 01:45:00,5.118
2022-01-02 02:00:00,3.3760000000000003
2022-01-02 02:15:00,2.506
2022-01-02 02:30:00,1.7879999999999998
2022-01-02 02:45:00,2.093
2022-01-02 03:00:00,1.352
2022-01-02 03:15:00,1.839
2022-01-02 03:30:00,2.407
2022-01-02 03:45:00,8.315
2022-01-02 04:00:00,11.841
2022-01-02 04:15:00,4.401
2022-01-02 04:30:00,4.279
2022-01-02 04:45:00,3.836
2022-01-02 05:00:00,3.2039999999999997
2022-01-02 05:15:00,3.5400000000000005
2022-01-02 05:30:00,3.4829999999999997
2022-01-02 05:45:00,3.464
2022-01-02 06:00:00,1.658
2022-01-02 06:15:00,1.216
2022-01-02 06:30:00,0.492
2022-01-02 06:45:00,0.33
2022-01-02 07:00:00,0.305
2022-01-02 07:15:00,0.274
2022-01-02 07:30:00,0.656
2022-01-02 07:45:00,0.308
2022-01-02 08:00:00,0.325
2022-01-02 08:15:00,1.061
2022-01-02 08:30:00,1.225
2022-01-02 08:45:00,0.958
2022-01-02 09:00:00,0.544
2022-01-02 09:15:00,1.7550000000000001
2022-01-02 09:30:00,0.991
2022-01-02 09:45:00,1.321
2022-01-02 10:00:00,2.7859999999999996
2022-01-02 10:15:00,1.694
2022-01-02 10:30:00,1.419
2022-01-02 10:45:00,1.185
2022-01-02 11:00:00,1.5970000000000002
2022-01-02 11:15:00,1.353
2022-01-02 11:30:00,1.375
2022-01-02 11:45:00,2.373
2022-01-02 12:00:00,2.2859999999999996
2022-01-02 12:15:00,1.5330000000000001
2022-01-02 12:30:00,1.13
2022-01-02 12:45:00,1.332
2022-01-02 13:00:00,1.5299999999999998
2022-01-02 13:15:00,1.3559999999999999
2022-01-02 13:30:00,1.599
2022-01-02 13:45:00,2.018
2022-01-02 14:00:00,0.918
2022-01-02 14:15:00,1.075
2022-01-02 14:30:00,0.9099999999999999
2022-01-02 14:45:00,0.992
2022-01-02 15:00:00,0.979
2022-01-02 15:15:00,1.222
2022-01-02 15:30:00,1.176
2022-01-02 15:45:00,0.915
2022-01-02 16:00:00,0.794
2022-01-02 16:15:00,0.836
2022-01-02 16:30:00,1.5310000000000001
2022-01-02 16:45:00,0.8730000000000001
2022-01-02 17:00:00,0.941
2022-01-02 17:15:00,0.851
2022-01-02 17:30:00,0.942
2022-01-02 17:45:00,1.097
2022-01-02 18:00:00,1.261
2022-01-02 18:15:00,0.812
2022-01-02 18:30:00,0.41400000000000003
2022-01-02 18:45:00,0.389
2022-01-02 19:00:00,0.45000000000000007
2022-01-02 19:15:00,0.462
2022-01-02 19:30:00,0.48
2022-01-02 19:45:00,0.522
2022-01-02 20:00:00,1.2419999999999998
2022-01-02 20:15:00,1.086
2022-01-02 20:30:00,0.661
2022-01-02 20:45:00,0.8299999999999998
2022-01-02 21:00:00,0.481
2022-01-02 21:15:00,0.40800000000000003
2022-01-02 21:30:00,0.392
2022-01-02 21:45:00,0.387
2022-01-02 22:00:00,20.295
2022-01-02 22:15:00,34.308
2022-01-02 22:30:00,35.505
2022-01-02 22:45:00,35.195
2022-01-02 23:00:00,33.917
2022-01-02 23:15:00,32.399
2022-01-02 23:30:00,30.713
2022-01-02 23:45:00,28.299
2022-01-03 00:00:00,23.586
2022-01-03 00:15:00,14.552000000000001
2022-01-03 00:30:00,12.04
2022-01-03 00:45:00,10.439
2022-01-03 01:00:00,9.441
2022-01-03 01:15:00,7.007
2022-01-03 01:30:00,6.034
2022-01-03 01:45:00,5.236
2022-01-03 02:00:00,4.608
2022-01-03 02:15:00,3.213
2022-01-03 02:30:00,2.196
2022-01-03 02:45:00,2.205
2022-01-03 03:00:00,1.464
2022-01-03 03:15:00,2.625
2022-01-03 03:30:00,3.7350000000000003
